,level_0,index,time,Slope,PID,condition,method,ss,Target
2591,741,1441,784,0.038135884239089264,7,H1,Observed,1,distractor
2592,742,1442,808,0.013163394308993237,7,H1,Observed,1,distractor
2593,743,1443,832,-0.00738832292964365,7,H1,Observed,1,distractor
2594,744,1444,856,0.019170208817876306,7,H1,Observed,1,distractor
2595,745,1445,880,0.0642640143384829,7,H1,Observed,1,distractor
2596,746,1446,904,0.09733539340149384,7,H1,Observed,1,distractor
2597,747,1447,928,0.12448025667152392,7,H1,Observed,1,distractor
2598,748,1448,952,0.16422238634134487,7,H1,Observed,1,distractor
2599,749,1449,976,0.18948673287599402,7,H1,Observed,1,distractor
2600,800,1600,-200,0.01499074802169099,8,H1,Observed,1,distractor
2601,801,1601,-176,0.07342242550532875,8,H1,Observed,1,distractor
2602,802,1602,-152,0.0719468998290237,8,H1,Observed,1,distractor
2603,803,1603,-128,0.008564141974458402,8,H1,Observed,1,distractor
2604,804,1604,-104,-0.07544716346326984,8,H1,Observed,1,distractor
2605,805,1605,-80,-0.10320779406841417,8,H1,Observed,1,distractor
2606,806,1606,-56,-0.11612528764322239,8,H1,Observed,1,distractor
2607,807,1607,-32,-0.1505384259968896,8,H1,Observed,1,distractor
2608,808,1608,-8,-0.21388382091234884,8,H1,Observed,1,distractor
2609,809,1609,16,-0.30467670416133835,8,H1,Observed,1,distractor
2610,810,1610,40,-0.37516212104338137,8,H1,Observed,1,distractor
2611,811,1611,64,-0.3881567503407494,8,H1,Observed,1,distractor
2612,812,1612,88,-0.3376487291624257,8,H1,Observed,1,distractor
2613,813,1613,112,-0.28688164882906947,8,H1,Observed,1,distractor
2614,814,1614,136,-0.2601811097039157,8,H1,Observed,1,distractor
2615,815,1615,160,-0.23268201124998444,8,H1,Observed,1,distractor
2616,816,1616,184,-0.2270240063665977,8,H1,Observed,1,distractor
2617,817,1617,208,-0.20994859672809688,8,H1,Observed,1,distractor
2618,818,1618,232,-0.11515093207810989,8,H1,Observed,1,distractor
2619,819,1619,256,0.0871575384062891,8,H1,Observed,1,distractor
2620,820,1620,280,0.30391407159680234,8,H1,Observed,1,distractor
2621,821,1621,304,0.19258203983211206,8,H1,Observed,1,distractor
2622,822,1622,328,-0.010664120817571199,8,H1,Observed,1,distractor
2623,823,1623,352,-0.024338762169589055,8,H1,Observed,1,distractor
2624,824,1624,376,0.059844554269820965,8,H1,Observed,1,distractor
2625,825,1625,400,0.061737213966933414,8,H1,Observed,1,distractor
2626,826,1626,424,-0.050806921317078695,8,H1,Observed,1,distractor
2627,827,1627,448,-0.14047043472375687,8,H1,Observed,1,distractor
2628,828,1628,472,-0.15340148369476012,8,H1,Observed,1,distractor
2629,829,1629,496,-0.11626325516593627,8,H1,Observed,1,distractor
2630,830,1630,520,-0.05794540646366364,8,H1,Observed,1,distractor
2631,831,1631,544,-0.021029996347652718,8,H1,Observed,1,distractor
2632,832,1632,568,-0.008993780803410128,8,H1,Observed,1,distractor
2633,833,1633,592,-0.007529222386399896,8,H1,Observed,1,distractor
2634,834,1634,616,-0.020673544829724323,8,H1,Observed,1,distractor
2635,835,1635,640,-0.017666522838263792,8,H1,Observed,1,distractor
2636,836,1636,664,0.05202727207202799,8,H1,Observed,1,distractor
2637,837,1637,688,0.1899755038635849,8,H1,Observed,1,distractor
2638,838,1638,712,0.2852312655545291,8,H1,Observed,1,distractor
2639,839,1639,736,0.2731067050340241,8,H1,Observed,1,distractor
2640,840,1640,760,0.24415572764913143,8,H1,Observed,1,distractor
2641,841,1641,784,0.18206913565987456,8,H1,Observed,1,distractor
2642,842,1642,808,0.07331124401915351,8,H1,Observed,1,distractor
2643,843,1643,832,-0.027175206605267236,8,H1,Observed,1,distractor
2644,844,1644,856,-0.067379422472065,8,H1,Observed,1,distractor
2645,845,1645,880,-0.04068121038195527,8,H1,Observed,1,distractor
2646,846,1646,904,-0.02329140483401825,8,H1,Observed,1,distractor
2647,847,1647,928,-0.025624197679873884,8,H1,Observed,1,distractor
2648,848,1648,952,-0.034558458210124605,8,H1,Observed,1,distractor
2649,849,1649,976,-0.051238614864285555,8,H1,Observed,1,distractor
2650,900,1800,-200,0.10863628350919911,9,H1,Observed,1,distractor
2651,901,1801,-176,0.08430369814000603,9,H1,Observed,1,distractor
2652,902,1802,-152,0.04872496047063154,9,H1,Observed,1,distractor
2653,903,1803,-128,0.010447328616818,9,H1,Observed,1,distractor
2654,904,1804,-104,-0.0166461452032464,9,H1,Observed,1,distractor
2655,905,1805,-80,0.006297307882076067,9,H1,Observed,1,distractor
2656,906,1806,-56,0.054418533605337736,9,H1,Observed,1,distractor
2657,907,1807,-32,0.09278866428794169,9,H1,Observed,1,distractor
2658,908,1808,-8,0.13849541882669533,9,H1,Observed,1,distractor
2659,909,1809,16,0.2243493179251196,9,H1,Observed,1,distractor
2660,910,1810,40,0.3416192949301619,9,H1,Observed,1,distractor
2661,911,1811,64,0.4109449481699654,9,H1,Observed,1,distractor
2662,912,1812,88,0.39769827365591737,9,H1,Observed,1,distractor
2663,913,1813,112,0.2639279916568835,9,H1,Observed,1,distractor
2664,914,1814,136,0.04929594427710731,9,H1,Observed,1,distractor
2665,915,1815,160,-0.11728115979453241,9,H1,Observed,1,distractor
2666,916,1816,184,-0.17261571081736835,9,H1,Observed,1,distractor
2667,917,1817,208,-0.14812774984841023,9,H1,Observed,1,distractor
2668,918,1818,232,-0.09321379604098246,9,H1,Observed,1,distractor
2669,919,1819,256,-0.06957824813947232,9,H1,Observed,1,distractor
2670,920,1820,280,-0.09666699858323984,9,H1,Observed,1,distractor
2671,921,1821,304,-0.12661382956343648,9,H1,Observed,1,distractor
2672,922,1822,328,-0.11253675927847612,9,H1,Observed,1,distractor
2673,923,1823,352,-0.08230175789626548,9,H1,Observed,1,distractor
2674,924,1824,376,-0.08083439116804346,9,H1,Observed,1,distractor
2675,925,1825,400,-0.10802767766477124,9,H1,Observed,1,distractor
2676,926,1826,424,-0.1241607088377854,9,H1,Observed,1,distractor
2677,927,1827,448,-0.12026293178417231,9,H1,Observed,1,distractor
2678,928,1828,472,-0.08250524100793635,9,H1,Observed,1,distractor
2679,929,1829,496,-0.04524034173889721,9,H1,Observed,1,distractor
2680,930,1830,520,-0.0371509515938376,9,H1,Observed,1,distractor
2681,931,1831,544,-0.044539271652564716,9,H1,Observed,1,distractor
2682,932,1832,568,-0.04324256913169888,9,H1,Observed,1,distractor
2683,933,1833,592,-0.019424586737222298,9,H1,Observed,1,distractor
2684,934,1834,616,0.02253616769606297,9,H1,Observed,1,distractor
2685,935,1835,640,0.054090320538200176,9,H1,Observed,1,distractor
2686,936,1836,664,0.07657321555006434,9,H1,Observed,1,distractor
2687,937,1837,688,0.07132409451124759,9,H1,Observed,1,distractor
2688,938,1838,712,0.019072994005773683,9,H1,Observed,1,distractor
2689,939,1839,736,-0.03234266155881376,9,H1,Observed,1,distractor
2690,940,1840,760,-0.03931510746624898,9,H1,Observed,1,distractor
2691,941,1841,784,-0.04198248564820919,9,H1,Observed,1,distractor
2692,942,1842,808,-0.0781056361980234,9,H1,Observed,1,distractor
2693,943,1843,832,-0.10157071567630623,9,H1,Observed,1,distractor
2694,944,1844,856,-0.0875298843210696,9,H1,Observed,1,distractor
2695,945,1845,880,-0.09650135204285402,9,H1,Observed,1,distractor
2696,946,1846,904,-0.12923167556387014,9,H1,Observed,1,distractor
2697,947,1847,928,-0.13670177626814997,9,H1,Observed,1,distractor
2698,948,1848,952,-0.09152802927762367,9,H1,Observed,1,distractor
2699,949,1849,976,-0.044591639986413883,9,H1,Observed,1,distractor
2700,1000,2000,-200,-0.1391722386595071,10,H1,Observed,1,distractor
2701,1001,2001,-176,-0.06803222465385475,10,H1,Observed,1,distractor
2702,1002,2002,-152,0.019816891527321124,10,H1,Observed,1,distractor
2703,1003,2003,-128,0.060164667211991756,10,H1,Observed,1,distractor
2704,1004,2004,-104,0.0652489814959882,10,H1,Observed,1,distractor
2705,1005,2005,-80,0.05072679531985331,10,H1,Observed,1,distractor
2706,1006,2006,-56,0.06344897585802574,10,H1,Observed,1,distractor
2707,1007,2007,-32,0.07767601097513634,10,H1,Observed,1,distractor
2708,1008,2008,-8,0.0481070027002401,10,H1,Observed,1,distractor
2709,1009,2009,16,-0.008046681678764869,10,H1,Observed,1,distractor
2710,1010,2010,40,-0.11335185626114275,10,H1,Observed,1,distractor
2711,1011,2011,64,-0.23554006998489677,10,H1,Observed,1,distractor
2712,1012,2012,88,-0.3115358190643039,10,H1,Observed,1,distractor
2713,1013,2013,112,-0.34419320122005387,10,H1,Observed,1,distractor
2714,1014,2014,136,-0.3497905923263606,10,H1,Observed,1,distractor
2715,1015,2015,160,-0.3483205900826299,10,H1,Observed,1,distractor
2716,1016,2016,184,-0.33649418688147975,10,H1,Observed,1,distractor
2717,1017,2017,208,-0.3148528488624421,10,H1,Observed,1,distractor
2718,1018,2018,232,-0.30838010633420915,10,H1,Observed,1,distractor
2719,1019,2019,256,-0.31443055244871965,10,H1,Observed,1,distractor
2720,1020,2020,280,-0.2919788035412677,10,H1,Observed,1,distractor
2721,1021,2021,304,-0.24739360060412155,10,H1,Observed,1,distractor
2722,1022,2022,328,-0.22128131129788098,10,H1,Observed,1,distractor
2723,1023,2023,352,-0.23048999739736872,10,H1,Observed,1,distractor
2724,1024,2024,376,-0.2724518643982327,10,H1,Observed,1,distractor
2725,1025,2025,400,-0.2787174157295241,10,H1,Observed,1,distractor
2726,1026,2026,424,-0.25240327881797514,10,H1,Observed,1,distractor
2727,1027,2027,448,-0.20040810115280613,10,H1,Observed,1,distractor
2728,1028,2028,472,-0.12651443578670338,10,H1,Observed,1,distractor
2729,1029,2029,496,-0.07909248726287586,10,H1,Observed,1,distractor
2730,1030,2030,520,-0.08660515037835913,10,H1,Observed,1,distractor
2731,1031,2031,544,-0.08894155373782203,10,H1,Observed,1,distractor
2732,1032,2032,568,-0.05751895674652361,10,H1,Observed,1,distractor
2733,1033,2033,592,-0.010025762228651688,10,H1,Observed,1,distractor
2734,1034,2034,616,0.026280059383638848,10,H1,Observed,1,distractor
2735,1035,2035,640,0.029483109930714308,10,H1,Observed,1,distractor
2736,1036,2036,664,0.022457649094419555,10,H1,Observed,1,distractor
2737,1037,2037,688,0.03213650750882397,10,H1,Observed,1,distractor
2738,1038,2038,712,0.02730281765242701,10,H1,Observed,1,distractor
2739,1039,2039,736,-0.007100396152212114,10,H1,Observed,1,distractor
2740,1040,2040,760,-0.03407936216742902,10,H1,Observed,1,distractor
2741,1041,2041,784,-0.044598634927869606,10,H1,Observed,1,distractor
2742,1042,2042,808,-0.05758553263310778,10,H1,Observed,1,distractor
2743,1043,2043,832,-0.053610120866171916,10,H1,Observed,1,distractor
2744,1044,2044,856,-0.029249712567363844,10,H1,Observed,1,distractor
2745,1045,2045,880,-0.017741519394310592,10,H1,Observed,1,distractor
2746,1046,2046,904,-0.018625882147645236,10,H1,Observed,1,distractor
2747,1047,2047,928,-0.021192798945301183,10,H1,Observed,1,distractor
2748,1048,2048,952,-0.02942775269240404,10,H1,Observed,1,distractor
2749,1049,2049,976,-0.03841995852789625,10,H1,Observed,1,distractor
2750,1100,2200,-200,0.07522201266078672,11,H1,Observed,1,distractor
2751,1101,2201,-176,0.11482819636050605,11,H1,Observed,1,distractor
2752,1102,2202,-152,0.03396892727539403,11,H1,Observed,1,distractor
2753,1103,2203,-128,-0.10319986922081666,11,H1,Observed,1,distractor
2754,1104,2204,-104,-0.22824421036875955,11,H1,Observed,1,distractor
2755,1105,2205,-80,-0.31437438443561183,11,H1,Observed,1,distractor
2756,1106,2206,-56,-0.3394597814732893,11,H1,Observed,1,distractor
2757,1107,2207,-32,-0.32526327821006046,11,H1,Observed,1,distractor
2758,1108,2208,-8,-0.3140808284291107,11,H1,Observed,1,distractor
2759,1109,2209,16,-0.31642605904160165,11,H1,Observed,1,distractor
2760,1110,2210,40,-0.2999756542949213,11,H1,Observed,1,distractor
2761,1111,2211,64,-0.2762278485049976,11,H1,Observed,1,distractor
2762,1112,2212,88,-0.2714931683102989,11,H1,Observed,1,distractor
2763,1113,2213,112,-0.26719873910239716,11,H1,Observed,1,distractor
2764,1114,2214,136,-0.2520583378162326,11,H1,Observed,1,distractor
2765,1115,2215,160,-0.21643353852863498,11,H1,Observed,1,distractor
2766,1116,2216,184,-0.1662105036954418,11,H1,Observed,1,distractor
2767,1117,2217,208,-0.14632243912654938,11,H1,Observed,1,distractor
2768,1118,2218,232,-0.1602200632066755,11,H1,Observed,1,distractor
2769,1119,2219,256,-0.1555289371262757,11,H1,Observed,1,distractor
2770,1120,2220,280,-0.10337435665760832,11,H1,Observed,1,distractor
2771,1121,2221,304,-0.05100749775963372,11,H1,Observed,1,distractor
2772,1122,2222,328,-0.05380601439593769,11,H1,Observed,1,distractor
2773,1123,2223,352,-0.062498224460900455,11,H1,Observed,1,distractor
2774,1124,2224,376,-0.07462524344622927,11,H1,Observed,1,distractor
2775,1125,2225,400,-0.1278968614339585,11,H1,Observed,1,distractor
2776,1126,2226,424,-0.21050030119376006,11,H1,Observed,1,distractor
2777,1127,2227,448,-0.263254419156954,11,H1,Observed,1,distractor
2778,1128,2228,472,-0.26354382343055954,11,H1,Observed,1,distractor
2779,1129,2229,496,-0.21150306709983982,11,H1,Observed,1,distractor
2780,1130,2230,520,-0.099213337493791,11,H1,Observed,1,distractor
2781,1131,2231,544,0.07103299935792472,11,H1,Observed,1,distractor
2782,1132,2232,568,0.0966562507373714,11,H1,Observed,1,distractor
2783,1133,2233,592,0.037305376954212384,11,H1,Observed,1,distractor
2784,1134,2234,616,-0.014375383983402608,11,H1,Observed,1,distractor
2785,1135,2235,640,-0.089054611627081,11,H1,Observed,1,distractor
2786,1136,2236,664,-0.17761403420938757,11,H1,Observed,1,distractor
2787,1137,2237,688,-0.21065165911252592,11,H1,Observed,1,distractor
2788,1138,2238,712,-0.15552157089701804,11,H1,Observed,1,distractor
2789,1139,2239,736,-0.018214647235742558,11,H1,Observed,1,distractor
2790,1140,2240,760,0.0977420577767976,11,H1,Observed,1,distractor
2791,1141,2241,784,0.10378195093935227,11,H1,Observed,1,distractor
2792,1142,2242,808,0.06368080504041242,11,H1,Observed,1,distractor
2793,1143,2243,832,0.07351569775420698,11,H1,Observed,1,distractor
2794,1144,2244,856,0.08643000298606458,11,H1,Observed,1,distractor
2795,1145,2245,880,0.028621323423344832,11,H1,Observed,1,distractor
2796,1146,2246,904,-0.036030243754935284,11,H1,Observed,1,distractor
2797,1147,2247,928,-0.06071878595111551,11,H1,Observed,1,distractor
2798,1148,2248,952,-0.05849985286908743,11,H1,Observed,1,distractor
2799,1149,2249,976,-0.047036815645942136,11,H1,Observed,1,distractor
2800,1200,2400,-200,-0.10379742084849049,12,H1,Observed,1,distractor
2801,1201,2401,-176,-0.1520088981764414,12,H1,Observed,1,distractor
2802,1202,2402,-152,-0.1268244514344804,12,H1,Observed,1,distractor
2803,1203,2403,-128,-0.07806950676869341,12,H1,Observed,1,distractor
2804,1204,2404,-104,-0.05118605397517483,12,H1,Observed,1,distractor
2805,1205,2405,-80,0.0063080396967256785,12,H1,Observed,1,distractor
2806,1206,2406,-56,0.05340011966503403,12,H1,Observed,1,distractor
2807,1207,2407,-32,0.03516624238080102,12,H1,Observed,1,distractor
2808,1208,2408,-8,0.010086737818738443,12,H1,Observed,1,distractor
2809,1209,2409,16,-0.005935189003076158,12,H1,Observed,1,distractor
2810,1210,2410,40,0.005217528177167893,12,H1,Observed,1,distractor
2811,1211,2411,64,0.023585032066064566,12,H1,Observed,1,distractor
2812,1212,2412,88,-0.05505566750240345,12,H1,Observed,1,distractor
2813,1213,2413,112,-0.18380820236637327,12,H1,Observed,1,distractor
2814,1214,2414,136,-0.30881813080371673,12,H1,Observed,1,distractor
2815,1215,2415,160,-0.33947088448365886,12,H1,Observed,1,distractor
2816,1216,2416,184,-0.27479708704896194,12,H1,Observed,1,distractor
2817,1217,2417,208,-0.1404571611596028,12,H1,Observed,1,distractor
2818,1218,2418,232,0.03487289423122614,12,H1,Observed,1,distractor
2819,1219,2419,256,-0.06308478701314985,12,H1,Observed,1,distractor
2820,1220,2420,280,-0.152724289108638,12,H1,Observed,1,distractor
2821,1221,2421,304,-0.19765286026158635,12,H1,Observed,1,distractor
2822,1222,2422,328,-0.24837501670812015,12,H1,Observed,1,distractor
2823,1223,2423,352,-0.24666905096690242,12,H1,Observed,1,distractor
2824,1224,2424,376,-0.13681984944855663,12,H1,Observed,1,distractor
2825,1225,2425,400,-0.03495540583454968,12,H1,Observed,1,distractor
2826,1226,2426,424,-0.03976431097536491,12,H1,Observed,1,distractor
2827,1227,2427,448,-0.09163645885621295,12,H1,Observed,1,distractor
2828,1228,2428,472,-0.13968768040030274,12,H1,Observed,1,distractor
2829,1229,2429,496,-0.18112968404544183,12,H1,Observed,1,distractor
2830,1230,2430,520,-0.2016813053917675,12,H1,Observed,1,distractor
2831,1231,2431,544,-0.20001440113604876,12,H1,Observed,1,distractor
2832,1232,2432,568,-0.16233080237371653,12,H1,Observed,1,distractor
2833,1233,2433,592,-0.10855721012041582,12,H1,Observed,1,distractor
2834,1234,2434,616,-0.053931620244911466,12,H1,Observed,1,distractor
2835,1235,2435,640,-0.01605291987894528,12,H1,Observed,1,distractor
2836,1236,2436,664,-0.035727378657492634,12,H1,Observed,1,distractor
2837,1237,2437,688,-0.083312348719091,12,H1,Observed,1,distractor
2838,1238,2438,712,-0.07647707610299233,12,H1,Observed,1,distractor
2839,1239,2439,736,-0.08758708135447475,12,H1,Observed,1,distractor
2840,1240,2440,760,-0.18533904184980446,12,H1,Observed,1,distractor
2841,1241,2441,784,-0.23626096326118262,12,H1,Observed,1,distractor
2842,1242,2442,808,-0.20405646808936648,12,H1,Observed,1,distractor
2843,1243,2443,832,-0.16001224271310618,12,H1,Observed,1,distractor
2844,1244,2444,856,-0.17995687997771062,12,H1,Observed,1,distractor
2845,1245,2445,880,-0.2309890294419886,12,H1,Observed,1,distractor
2846,1246,2446,904,-0.2423648560513009,12,H1,Observed,1,distractor
2847,1247,2447,928,-0.20247433901404313,12,H1,Observed,1,distractor
2848,1248,2448,952,-0.1445330333267549,12,H1,Observed,1,distractor
2849,1249,2449,976,-0.09712035908479005,12,H1,Observed,1,distractor
2850,1300,2600,-200,0.12439428571787041,13,H1,Observed,1,distractor
2851,1301,2601,-176,0.08870115226277366,13,H1,Observed,1,distractor
2852,1302,2602,-152,0.11935890885764788,13,H1,Observed,1,distractor
2853,1303,2603,-128,0.1799991698032096,13,H1,Observed,1,distractor
2854,1304,2604,-104,0.11948537226146096,13,H1,Observed,1,distractor
2855,1305,2605,-80,-0.010127431703425204,13,H1,Observed,1,distractor
2856,1306,2606,-56,-0.08441416449497068,13,H1,Observed,1,distractor
2857,1307,2607,-32,-0.12239255881954712,13,H1,Observed,1,distractor
2858,1308,2608,-8,-0.1850013312042853,13,H1,Observed,1,distractor
2859,1309,2609,16,-0.16669727614182586,13,H1,Observed,1,distractor
2860,1310,2610,40,-0.12557846945891882,13,H1,Observed,1,distractor
2861,1311,2611,64,-0.14413165775210565,13,H1,Observed,1,distractor
2862,1312,2612,88,-0.1347684378433048,13,H1,Observed,1,distractor
2863,1313,2613,112,-0.03921309558207688,13,H1,Observed,1,distractor
2864,1314,2614,136,0.005999456452062217,13,H1,Observed,1,distractor
2865,1315,2615,160,-0.09018520081120533,13,H1,Observed,1,distractor
2866,1316,2616,184,-0.11470845575875754,13,H1,Observed,1,distractor
2867,1317,2617,208,-0.0174791869810321,13,H1,Observed,1,distractor
2868,1318,2618,232,0.020549166946242974,13,H1,Observed,1,distractor
