,level_0,index,time,Slope,PID,condition,method,Target,ss,label,label_all,Time Period,Time
235,435,835,640,0.3319243559960081,4,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
236,436,836,664,0.37241007858686287,4,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
237,437,837,688,0.3699282341446974,4,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
238,438,838,712,0.3097655647522636,4,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
239,439,839,736,0.2393100572312102,4,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
240,440,840,760,0.21337046431194695,4,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
241,441,841,784,0.20554593190758552,4,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
242,442,842,808,0.17871221868987588,4,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
243,443,843,832,0.17664776653985917,4,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
244,444,844,856,0.2117809253823365,4,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
245,445,845,880,0.24999950510373614,4,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
246,446,846,904,0.2876201928492741,4,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
247,447,847,928,0.3288263920978034,4,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
248,448,848,952,0.35709816396919347,4,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
249,449,849,976,0.3575414551669493,4,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
250,500,1000,-200,-0.029564722612574187,5,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Pre,Pre
251,501,1001,-176,-0.07223577269360774,5,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Pre,Pre
252,502,1002,-152,-0.15541218921950997,5,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Pre,Pre
253,503,1003,-128,-0.1576249969671379,5,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Pre,Pre
254,504,1004,-104,-0.08317272390075207,5,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Pre,Pre
255,505,1005,-80,-0.08448976321852486,5,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Pre,Pre
256,506,1006,-56,-0.026379916450744903,5,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Pre,Pre
257,507,1007,-32,0.05046625412854707,5,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Pre,Pre
258,508,1008,-8,0.08588520274439591,5,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Pre,Pre
259,509,1009,16,0.10511714550555644,5,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Stim,Stim
260,510,1010,40,0.09184874598763781,5,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Stim,Stim
261,511,1011,64,0.05273330157549135,5,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Stim,Stim
262,512,1012,88,0.05908258537237321,5,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Stim,Stim
263,513,1013,112,0.08352995441412907,5,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Stim,Stim
264,514,1014,136,0.04935408313247347,5,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Stim,Stim
265,515,1015,160,0.04264993543183515,5,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Stim,Stim
266,516,1016,184,0.06911208303543663,5,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Stim,Stim
267,517,1017,208,0.09141636943656954,5,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,First half,First half
268,518,1018,232,0.06811857201566766,5,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,First half,First half
269,519,1019,256,0.015508307817028555,5,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,First half,First half
270,520,1020,280,-0.010672967911865255,5,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,First half,First half
271,521,1021,304,0.0018272909420667949,5,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,First half,First half
272,522,1022,328,0.03838650490853418,5,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,First half,First half
273,523,1023,352,0.07667593559222137,5,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,First half,First half
274,524,1024,376,0.09577377402489733,5,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,First half,First half
275,525,1025,400,0.0532865866973545,5,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,First half,First half
276,526,1026,424,-0.01780738450154246,5,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,First half,First half
277,527,1027,448,-0.012063551185394481,5,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,First half,First half
278,528,1028,472,0.0585097164159224,5,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,First half,First half
279,529,1029,496,0.09428713193188197,5,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,First half,First half
280,530,1030,520,0.10999792532105218,5,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,First half,First half
281,531,1031,544,0.12328834854251212,5,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,First half,First half
282,532,1032,568,0.10591910414676924,5,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,First half,First half
283,533,1033,592,0.09570968114273098,5,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,First half,First half
284,534,1034,616,0.12926960799785203,5,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
285,535,1035,640,0.25703423202099485,5,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
286,536,1036,664,0.3805878508806549,5,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
287,537,1037,688,0.4400890154296893,5,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
288,538,1038,712,0.426107752994344,5,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
289,539,1039,736,0.40863729296548773,5,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
290,540,1040,760,0.4277692237903552,5,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
291,541,1041,784,0.44767172572544855,5,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
292,542,1042,808,0.43243529383650076,5,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
293,543,1043,832,0.4193570228625296,5,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
294,544,1044,856,0.4175071840930366,5,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
295,545,1045,880,0.3934397709452932,5,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
296,546,1046,904,0.3186077584734675,5,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
297,547,1047,928,0.2329373905144719,5,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
298,548,1048,952,0.16225122119268887,5,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
299,549,1049,976,0.10954520102841868,5,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
300,600,1200,-200,-0.09309445339066297,6,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Pre,Pre
301,601,1201,-176,-0.08614582271556714,6,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Pre,Pre
302,602,1202,-152,-0.07825733642440437,6,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Pre,Pre
303,603,1203,-128,-0.08984837543766755,6,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Pre,Pre
304,604,1204,-104,-0.1007450596844804,6,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Pre,Pre
305,605,1205,-80,-0.10885275002170408,6,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Pre,Pre
306,606,1206,-56,-0.11524129439792791,6,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Pre,Pre
307,607,1207,-32,-0.12378913353628841,6,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Pre,Pre
308,608,1208,-8,-0.10755222278444891,6,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Pre,Pre
309,609,1209,16,-0.07492428970662308,6,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Stim,Stim
310,610,1210,40,-0.053285392834255645,6,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Stim,Stim
311,611,1211,64,-0.040840532448598144,6,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Stim,Stim
312,612,1212,88,-0.06066000839977606,6,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Stim,Stim
313,613,1213,112,-0.10980963820740734,6,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Stim,Stim
314,614,1214,136,-0.12491360527877954,6,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Stim,Stim
315,615,1215,160,-0.041545125862658044,6,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Stim,Stim
316,616,1216,184,0.04187142874391752,6,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Stim,Stim
317,617,1217,208,0.055287485091830985,6,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,First half,First half
318,618,1218,232,0.06532907633294034,6,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,First half,First half
319,619,1219,256,0.08066168681206685,6,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,First half,First half
320,620,1220,280,0.10271910459352078,6,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,First half,First half
321,621,1221,304,0.11868082600989333,6,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,First half,First half
322,622,1222,328,0.11933409032231312,6,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,First half,First half
323,623,1223,352,0.13762138586827408,6,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,First half,First half
324,624,1224,376,0.17354400338044082,6,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,First half,First half
325,625,1225,400,0.2064756227140072,6,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,First half,First half
326,626,1226,424,0.24104793460251447,6,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,First half,First half
327,627,1227,448,0.27253931631156075,6,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,First half,First half
328,628,1228,472,0.29516533536202366,6,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,First half,First half
329,629,1229,496,0.2945570288778538,6,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,First half,First half
330,630,1230,520,0.26496872491200135,6,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,First half,First half
331,631,1231,544,0.2296661774240727,6,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,First half,First half
332,632,1232,568,0.2000632142013715,6,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,First half,First half
333,633,1233,592,0.18000152448447226,6,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,First half,First half
334,634,1234,616,0.16343163598198943,6,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
335,635,1235,640,0.15264121886765405,6,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
336,636,1236,664,0.1571641659623042,6,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
337,637,1237,688,0.1687091533951395,6,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
338,638,1238,712,0.17169429148942958,6,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
339,639,1239,736,0.16003894730392831,6,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
340,640,1240,760,0.12979449172727586,6,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
341,641,1241,784,0.10707190156126307,6,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
342,642,1242,808,0.09686455068721966,6,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
343,643,1243,832,0.08465798385916161,6,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
344,644,1244,856,0.07911071832273166,6,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
345,645,1245,880,0.09571108286283647,6,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
346,646,1246,904,0.13037596284291442,6,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
347,647,1247,928,0.15604530175521394,6,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
348,648,1248,952,0.16370603861972063,6,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
349,649,1249,976,0.1553580470753169,6,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
350,700,1400,-200,0.058432099263771166,7,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Pre,Pre
351,701,1401,-176,0.028916747680796343,7,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Pre,Pre
352,702,1402,-152,-0.04215950111844452,7,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Pre,Pre
353,703,1403,-128,-0.07984047807563703,7,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Pre,Pre
354,704,1404,-104,-0.01808666995890057,7,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Pre,Pre
355,705,1405,-80,0.009211390296959976,7,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Pre,Pre
356,706,1406,-56,-0.05793343993970312,7,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Pre,Pre
357,707,1407,-32,-0.16152474415534487,7,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Pre,Pre
358,708,1408,-8,-0.15585190073996405,7,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Pre,Pre
359,709,1409,16,-0.050771178509013304,7,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Stim,Stim
360,710,1410,40,0.04167712754159537,7,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Stim,Stim
361,711,1411,64,0.05939883063614746,7,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Stim,Stim
362,712,1412,88,0.045926068590462825,7,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Stim,Stim
363,713,1413,112,0.04606055369085126,7,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Stim,Stim
364,714,1414,136,0.09307010282820176,7,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Stim,Stim
365,715,1415,160,0.18074499723834828,7,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Stim,Stim
366,716,1416,184,0.28165019055351853,7,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Stim,Stim
367,717,1417,208,0.32138948742897866,7,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,First half,First half
368,718,1418,232,0.31300354975218564,7,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,First half,First half
369,719,1419,256,0.26552772028628374,7,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,First half,First half
370,720,1420,280,0.206654067920348,7,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,First half,First half
371,721,1421,304,0.1457893987376042,7,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,First half,First half
372,722,1422,328,0.10982291835929031,7,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,First half,First half
373,723,1423,352,0.09417332590944753,7,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,First half,First half
374,724,1424,376,0.13573006661025364,7,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,First half,First half
375,725,1425,400,0.22050350289288545,7,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,First half,First half
376,726,1426,424,0.25590345198854086,7,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,First half,First half
377,727,1427,448,0.2513443579980459,7,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,First half,First half
378,728,1428,472,0.2481572167397792,7,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,First half,First half
379,729,1429,496,0.2567399586608145,7,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,First half,First half
380,730,1430,520,0.26689735600129194,7,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,First half,First half
381,731,1431,544,0.25243905043810144,7,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,First half,First half
382,732,1432,568,0.22180265096612928,7,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,First half,First half
383,733,1433,592,0.20825147888305792,7,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,First half,First half
384,734,1434,616,0.24791939705689817,7,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
385,735,1435,640,0.31642445815263204,7,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
386,736,1436,664,0.34004599922169815,7,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
387,737,1437,688,0.32553119367000477,7,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
388,738,1438,712,0.3062764778214966,7,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
389,739,1439,736,0.3030565668603148,7,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
390,740,1440,760,0.28774238975611516,7,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
391,741,1441,784,0.2307976470573935,7,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
392,742,1442,808,0.15729535307865466,7,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
393,743,1443,832,0.12873338111849542,7,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
394,744,1444,856,0.1733838145800116,7,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
395,745,1445,880,0.23333546853921674,7,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
396,746,1446,904,0.26561085262046136,7,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
397,747,1447,928,0.2569974924892844,7,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
398,748,1448,952,0.2551693051341017,7,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
399,749,1449,976,0.25380817582498544,7,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Second half,Second half
400,800,1600,-200,-0.0270415886616623,8,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Pre,Pre
401,801,1601,-176,-0.060295143861371824,8,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Pre,Pre
402,802,1602,-152,-0.09900807122993562,8,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Pre,Pre
403,803,1603,-128,-0.10677515074118638,8,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Pre,Pre
404,804,1604,-104,-0.08554426336992892,8,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Pre,Pre
405,805,1605,-80,-0.0018313994859249863,8,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Pre,Pre
406,806,1606,-56,0.0489906325251159,8,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Pre,Pre
407,807,1607,-32,0.0824992053571822,8,ss1_vdis,Observed,target,1,ss1_target,target_ss1_vdis,Pre,Pre
